marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment,cleaned_review_body
US,9998310,R3IE6Q9OCLBD1C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Amazon do you not review customer's submitted photos ?,My review is for Garon from may 22nd review - what does your picture have to do with a kindle fire review?,2015-07-25,0,review garon may nd review pictur kindl fire review
US,13819157,R3RLLX7X73P6A1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Much better than my older Kindle.,Quite an improvement over my older Kindle.  Screen is beautiful - much faster.,2015-07-25,1,quit improv older kindl screen beauti much faster
US,49947310,R2T1JS6UIWG2PO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,So far it is fine. I am still learning how to use it,So far it is fine.  I am still learning how to use it.,2015-07-25,1,far fine still learn use
US,10280226,R2ANVTD8D72EVR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Good learning tool for 7yr old,"We purchased this for our 7 yr old.  He loves it.  We love the parental control as well as the variety of games and learning apps available.  He plays, learns,  reads and even watches movies with the limits we set.  It's great!",2015-07-25,1,purchas yr old love love parent control well varieti game learn app avail play learn read even watch movi limit set great
US,11568120,R36T5OH1UCJCV9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Just received it a few days ago will review it later thank you,2015-07-25,1,receiv day ago review later thank
US,7784507,R291S09O011Y42,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Excellent,2015-07-25,1,excel
US,25172670,R32FCHBJWIRK3R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love the size,"I love the size, travels well.  Easy to read, down load books and games. Easy to go in and out of my e-mails,  Facebook and books.<br />Buying books on Amazon and borrowing from the library couldn't easier.  Get one.",2015-07-25,1,love size travel well easi read load book game easi go email facebook booksbr buy book amazon borrow librari couldnt easier get one
US,50617890,R8JGKORPIDJBH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,like it,"clear image, nice size for my use",2015-07-25,1,clear imag nice size use
US,12135920,R6J7407DZMVHB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,We had an old one that got droopped and these replaceed it and it is as expected.,2015-07-25,1,old one got droop replace expect
US,23399588,RBDAI48JTGHOX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love my Kindle,"I had to replace my  old Kindle due to a recharging issue but this one is just as good.  I do not find it as user friendly and some of the features I do not like but need to figure out if I can disable them.  Otherwise, it is good any recommend it",2015-07-25,1,replac old kindl due recharg issu one good find user friendli featur like need figur disabl otherwis good recommend
US,22209645,R2L2DJ31WYXJE7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,easy on the eyes,not too big or too small. easy on the eyes.,2015-07-25,1,big small easi eye
US,32150147,R3IBJI7TBEKOO1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I love it,2015-07-25,1,love
US,1931157,R25H1WQKI06JRG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,... the iPad and the Fire HD 7 and I love them both,"I now have the  iPad and the Fire HD 7 and I love them both . The Fire HD7 , was purchased as a backup devise to handle my storage limitations with my iPad . The  Fire Hd  has exceeded my expecations . I have only one regret and that is when I had the chance to buy the Fire HD 8 that I did not purchase it .. The Fire HD7 is an outstanding devise that will put a smile on your face every time you have the chance to use it ..!!",2015-07-25,1,ipad fire hd love fire hd purchas backup devi handl storag limit ipad fire hd exceed expec one regret chanc buy fire hd purchas fire hd outstand devi put smile face everi time chanc use
US,6608488,R1GGL8YFV7E9A4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Good Product,I ordered 2 but one came in 2 days...and still waiting for the other one...suppose to come Aug. 6/7. Don't understand when I bought them at the same time...still a great product,2015-07-25,1,order one came daysand still wait onesuppos come aug dont understand bought timestil great product
US,42867541,R2JHTXIXFYSYIR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Works great,2015-07-25,1,work great
US,48518062,R3UO2QOT2VH5E9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love the Parental Controls,"I got one of these for each of my kids.  I love the parental controls, they are so easy to set.",2015-07-25,1,got one kid love parent control easi set
US,11233945,R1F9CY2VY9362L,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Super value, meets our fire HDX, it's. AMAZON ing",2015-07-25,1,super valu meet fire hdx amazon ing
US,27499353,R1CXSL1OYXOS9T,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great,Great tablet.,2015-07-25,1,great tablet
US,9040741,R3OJM19FAM8N8Q,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Concerned about quality,The display is sharper than previous kindle.<br />It keeps stalling out and has to be shut down and restarted.  Concerned about quality on this one.,2015-07-25,0,display sharper previou kindlebr keep stall shut restart concern qualiti one
US,9890667,RAB3WY1EHRJ7P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,3 Mixed Feelings,"I have had 2 surgical procedures within a 3 week period and it has become my absolute best friend, now that I am bedridden. I was surprised that the so called &#34;Amazon Prime Day&#34; did not have a better selection of products I would be interested in.",2015-07-25,1,surgic procedur within week period becom absolut best friend bedridden surpris call amazon prime day better select product would interest
US,46027678,R15PUABHC66HXT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,... far I have found the kindle fire hd 7 easy to use,So far I have found the kindle fire hd 7 easy to use. I still haven't used the audio but so far this device has met my needs. I also feel it will be a great addition to my classroom to help my struggling readers improve their reading.,2015-07-25,1,far found kindl fire hd easi use still havent use audio far devic met need also feel great addit classroom help struggl reader improv read
US,344104,R22TM0U0LNPY9D,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,"... are mature for my age please add more game like INJUSTICES, for the old 25 year old kids","Fire would be a big replace for my console if  was able to buy app only for the  Fire that are mature for my age please add more game like INJUSTICES , for the old 25 year old kids.",2015-07-25,0,fire would big replac consol abl buy app fire matur age plea add game like injustic old year old kid
US,21027082,R2ZTEZFGOU8571,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Affordable and Usefull - definitely a great bang for your buck.,"Great product. If you're looking for a tablet with simple needs and wants, this is definitely a good choice.  Given, I got it on sale, but even at the price it is, on deal or not, it is a great choice. Always needs some improvement; the camera could definitely use an upgrade.  The app store could allow some products - instagram for example - to be free, but that may just be my prejudice since Im a bit android, and thus a google play, fan.<br /><br />Like i said, it can always use improvement, but it does still allow free netflix, pandora, and facebook.  Plus the music stations are plentiful and pleases me enough - not to even mentioning the quality of it's instant stream videos (even though that could always use an expansion.) Games could add a few classics for free, since I'm not a fan of angry birds, temple run, etc I like my minesweaper, snake, poker, and such (24 but still a little old school.)<br /><br />Overall, like I said, it's a great tablet and easily a good choice for the simple &#34;portable computer&#34; needs.  Even the web browser is decent and still allows you to use google search; I was a bit worried when I first opened it up and it used the Bing search engine haha. \<br /><br />It doesn't match the range of abilities an android tablet allows, but it is still a good choice when it comes to an affordable and very useful product",2015-07-25,1,great product your look tablet simpl need want definit good choic given got sale even price deal great choic alway need improv camera could definit use upgrad app store could allow product instagram exampl free may prejudic sinc im bit android thu googl play fanbr br like said alway use improv still allow free netflix pandora facebook plu music station plenti plea enough even mention qualiti instant stream video even though could alway use expans game could add classic free sinc im fan angri bird templ run etc like minesweap snake poker still littl old schoolbr br overal like said great tablet easili good choic simpl portabl comput need even web browser decent still allow use googl search bit worri first open use bing search engin haha br br doesnt match rang abil android tablet allow still good choic come afford use product
US,11740257,RJCTQUY9EAP2M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Easy to use, great resolution, fast, lightweight. Good buy.",2015-07-25,1,easi use great resolut fast lightweight good buy
US,29752400,R1D9B3F9SXL37N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great value,"Great tablet for the price I paid, I picked mine up at the local Meijer for $85. Great for watching movies, books, and going on the internet .",2015-07-25,1,great tablet price paid pick mine local meijer great watch movi book go internet
US,21095208,R11WZO9N3V1PXV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent value!,2015-07-25,1,excel valu
US,23997318,R3BL21S2NWXULC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,So in love!!,2015-07-25,1,love
US,10754821,RWIKZOJ007RP3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great Parental controls + review by frustrated 11 year old,"**** UPDATE -- This review was originally sent by my 11 year old son w/o my knowledge.<br />His Kindle is great, Amazon customer service was great and replaced our two defective versions immediately.<br />His internet is locked which is why he couldn't download any new games. haha... Parental controls are great!<br /><br />****** Frustrated 11 year old's review (internet locked) ******<br />I thought it was amazing when I first got it but before that I had to return 2 I reapet TWO kindels before I got a good one. So it really good and fun and all... only for a few months though.<br /><br />  After a few months my kindle had a log of storage filled onit, and I wanted to get a certain game. So I deleted almost all my games to get it,(because it used a lot of space) and I still couldn't get it.<br /><br />  The weird thing is I only had one game that barely used any storage space  on it so I was like what ever and I tried down loading another game that I deleted to try  to get that game. And it wouldn't dowlnoad! And that was strange, so I checked on my storage and it said that the storage was so filled that the internet wouldn't work. So I deleted a couple things, and the internet was still locked!<br /><br />  So to end my review I have to say that... I only have one game left on it and I can't download anything else on it.",2015-07-25,1,updat review origin sent year old son wo knowledgebr kindl great amazon custom servic great replac two defect version immediatelybr internet lock couldnt download new game haha parent control greatbr br frustrat year old review internet lock br thought amaz first got return reapet two kindel got good one realli good fun month thoughbr br month kindl log storag fill onit want get certain game delet almost game get itbecaus use lot space still couldnt get itbr br weird thing one game bare use storag space like ever tri load anoth game delet tri get game wouldnt dowlnoad strang check storag said storag fill internet wouldnt work delet coupl thing internet still lockedbr br end review say one game left cant download anyth el
US,161190,R3AFBUVL8JW86P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Disappointed,The thing constantly shuts off and restarts. I will be watching a show on Amazon prime and it will freeze up and make an obnoxious sound for a few minutes before it finally shuts off and reboots! Sometimes I will be trying to unlock and it will just be frozen. I can't even swipe to unlock it sometimes.,2015-07-25,0,thing constantli shut restart watch show amazon prime freez make obnoxi sound minut final shut reboot sometim tri unlock frozen cant even swipe unlock sometim
US,27049445,RAZCZVOZSI8GI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Totally baller,"Great tablet, very fast for browsing and watching videos. Memory isn't an issue since amazon offers free cloud storage. Wish there was a USB port and the amazon app store had more to offer.",2015-07-25,1,great tablet fast brow watch video memori isnt issu sinc amazon offer free cloud storag wish usb port amazon app store offer
US,10591227,R2XDYV3Q6F7KU0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Made the Cat purr,Exactly what the cat wanted,2015-07-25,1,exactli cat want
US,10421487,RN7WFYTA18RJL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Everything I expected. Navigation is a little clunky but I may get used to it.,2015-07-25,1,everyth expect navig littl clunki may get use
US,18175708,R33UVA046WJA75,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,This Kindle is great!,"This kindle is excellent.  Works smoothly,  nice screen, and perfect size.  Very happy with my purchase",2015-07-25,1,kindl excel work smoothli nice screen perfect size happi purchas
US,13184979,R1DL3UVR3BZ07S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Loved my last Kindle, Love this one!!",2015-07-24,1,love last kindl love one
US,9870663,R2WHWS1LMHHC7U,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it,2015-07-24,1,love
US,25249014,RDGLTSOFW14WM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,It is great for google,"It is great for google, email, audio books and written books.<br />It does not sync with iCal (no surprise)/<br />The one thing I don't like is, it does not have much sound from recordings.<br />I cannot record then label and email the file. I am in a chorus and that is an important activity that apparently I can only do on iTouch or iPad.<br />It is very good value for the money but because of the lack of recording and ability (even with downloaded microphone app) I will buy an iTouch next time.",2015-07-24,1,great googl email audio book written booksbr sync ical surprisebr one thing dont like much sound recordingsbr record label email file choru import activ appar itouch ipadbr good valu money lack record abil even download microphon app buy itouch next time
US,16034998,R22BDIT6KUTV2N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love That Kindle Fire!,"I bought this on Prime Day as a holiday present for a friend. I know it is great as I own one myself. It can do everything but I know he will use it mainly for reading. That's fine but it is convenient, has a lot of apps and is just super. Love mine a lot and thought hey perfect present at a great price.",2015-07-24,1,bought prime day holiday present friend know great one everyth know use mainli read that fine conveni lot app super love mine lot thought hey perfect present great price
US,52530167,R2C5HTJ597146F,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"An excellent, versatile, adaptable tablet","An excellent, versatile, adaptable tablet",2015-07-24,1,excel versatil adapt tablet
US,34888060,R1XTDJ3TFFU2PU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I'm extremely happy with this product,"I'm extremely happy with this product!  I bought it in hopes it would work with a Belkin keyboard, and it does!  I have tapping a screen to type!  I love that this also has a camera!  It functions well on wifi and is easy to handle.  A little odd to get used to after using my phone for everything on the internet, but it's just different, not hard to use.<br /><br />It ended up being exactly what I need.  I'm actually getting more apps now too.  I used to hate the clutter of apps, but I am finding quite a few that come in handy!",2015-07-24,1,im extrem happi product bought hope would work belkin keyboard tap screen type love also camera function well wifi easi handl littl odd get use use phone everyth internet differ hard usebr br end exactli need im actual get app use hate clutter app find quit come handi
US,25134678,R3C0R4PBCTT7HZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very easy to use. Nice quality. My daughter loves it!,2015-07-24,1,easi use nice qualiti daughter love
US,11590349,R359QPKR1KB0WL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,Somewhat complicated to use. Could be more intuitive.,2015-07-24,1,somewhat complic use could intuit
US,259817,R1SV6SPSKIZU4J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Full of fun,2015-07-24,1,full fun
US,167860,R2TMW30O0X9XFC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Best upgrade ever!,"I had one of the oldest kindles ever like, for a long time I wanted a fire but up until two weeks ago, that was a fantasy, after 6 years of use it died, so I got this fire. So many options and abilities, I just love it! Not only did this enhance my reading experience, it enhanced my mobile gaming, streaming, and searching. Even though it's 7 inches, it's still quite portable. I did have a few problems like when the advertising wouldn't shut off my lock screen, but just emailing amazon customer service fixed everything up in less then 12 hours. If you want to revolutionize your kindle experience from an old kindle without spending an arm and a leg, get the kindle fire HD 7!",2015-07-24,1,one oldest kindl ever like long time want fire two week ago fantasi year use die got fire mani option abil love enhanc read experi enhanc mobil game stream search even though inch still quit portabl problem like advertis wouldnt shut lock screen email amazon custom servic fix everyth le hour want revolution kindl experi old kindl without spend arm leg get kindl fire hd
US,15150254,R3HV8BK5SMB5SE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Perfect,2015-07-23,1,perfect
US,1853823,R2I7TBNATKZPHS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Best bank for your buck,I could not be happier with my kindle. I also have a (very popular brand) mini and it does the same exact thing with better bank for your buck. It's also easier for my kids to navigate. 5 stars for sure!!,2015-07-23,1,could happier kindl also popular brand mini exact thing better bank buck also easier kid navig star sure
US,24869159,R3IYZKDF87MZ8H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,GREAT TABLIT,I really like it. It boots up faster than my other tablet,2015-07-23,1,realli like boot faster tablet
US,46933401,R2KN545B0FRA6C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,Y,Five Stars,Absolutely love my kindle fire!,2015-07-23,1,absolut love kindl fire
US,32419422,R1WIQ5ZA5IO61Z,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Fire HD,I had a Kindle and when it died I purchased the Fire HD.  The resolution is great and I am really enjoying using it.,2015-07-23,1,kindl die purchas fire hd resolut great realli enjoy use
US,19596596,R1U10GS9JQAKUY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Awesome!,2015-07-23,1,awesom
US,37229304,R3P5RW74BR6C9W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,It is so easy and fun,I love it!  It is so fun and easy to use.  I am still finding out what all it can do.,2015-07-23,1,love fun easi use still find
US,50277373,R3PD2CKJX7Z50P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,The best,2015-07-23,1,best
US,31872274,R12FWW69D68IAE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,2,N,N,The picture quality is great and the sound is good,"Purchase this on Prime Day.  Was going to send it back.  Rec'd an e-mail from Amazon saying that the first payment was $60.00 and then 4 payments of $19.75 for a total of $139. I called customer service and they refunded me my $60.00. I decided to take it out of the box and register it.  I didn't realize that I had purchased the white one.  I guess I was too excited that it was on sale for $79.00. So far, I've just watched a couple of episodes of a TV show.  The picture quality is great and the sound is good.<br /><br />My only concern so far, is the background cover, the white.  I like to hold the tablet in my hand, instead of in the case.  I wonder how it holds the dirt and oil from the fingers. If I happen to have chocolate or something on my hands and I pick up the tablet. You can wipe it off, which is good, but will it stain?<br /><br />I purchased this because of the price and because I want to take advantage of my Prime Membership. I will only be using it to watch Prime TV Shows, reading and listening to music. After watching 3 maybe 4 episodes, I need to charge the battery.  I just connected it to my laptop and kept going.  I don't think that it was fully charged.  I just took it out the box and set it up.  It's already back in the box.  I haven't decided if I'm going to keep it, but for $79 you can't beat it.  I just wish that I would have gotten the blue, black or the citron.",2015-07-23,0,purchas prime day go send back recd email amazon say first payment payment total call custom servic refund decid take box regist didnt realiz purchas white one guess excit sale far ive watch coupl episod tv show pictur qualiti great sound goodbr br concern far background cover white like hold tablet hand instead case wonder hold dirt oil finger happen chocol someth hand pick tablet wipe good stainbr br purchas price want take advantag prime membership use watch prime tv show read listen music watch mayb episod need charg batteri connect laptop kept go dont think fulli charg took box set alreadi back box havent decid im go keep cant beat wish would gotten blue black citron
US,27548092,RUFA7J649XN2I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love my new Kindle Fire !,2015-07-23,1,love new kindl fire
US,5333604,R1JYUR2SKZMQG2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,... bought this for my Sister and have downloaded some great books for her to enjoy,I currently own a Kindle so I bought this for my Sister and have downloaded some great books for her to enjoy!  Thank you for offering this at such a great price!  I also got her a purple cover protector to go with it!,2015-07-23,1,current kindl bought sister download great book enjoy thank offer great price also got purpl cover protector go
US,26413709,R3PUOTADFX9H0A,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,wish I had gotten it sooner,I have a first generation fire and was quite contented. For my birthday I was given a HD fire 7&#34; my word the sound is so rich and clear the visual is very crisp I'm enjoying it totally!,2015-07-23,1,first gener fire quit content birthday given hd fire word sound rich clear visual crisp im enjoy total
US,533425,RVSWJY2D0QJKO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,durable,Decent tablet but I hate the excessive amount of ads. And the Amazon app store doesn't have near as many as Google play but on the bright side for me it was extremely durable,2015-07-23,0,decent tablet hate excess amount ad amazon app store doesnt near mani googl play bright side extrem durabl
US,11492574,R2YMLQYWJPSHWT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,My favorite tablet for now. It sounds like digital studio when used to play music.,2015-07-23,1,favorit tablet sound like digit studio use play music
US,7636419,RJDQFTGJK4UXY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,2,N,Y,my HD 7 says it has only has 4gb of storage and the box says it's a 8gb whats going on,I have a question,2015-07-23,0,question
US,48069551,RU83HG0A0LE98,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,A++,2015-07-23,1,
US,6458207,RCNBMJCTQHW02,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Met all my expectations and more.,2015-07-23,1,met expect
US,28039851,R2IY2PCO316EKP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,Y,"10,000+ Kindle Books in Account? Forget It","Let me first say that I am generally very happy with Amazon, and I have had Kindles since 2010. The problem is that if you avail yourself of the free Kindle book promotions that are constantly happening in addition to your occasional regular ebook purchases, you will amass several thousand in your account. And before long, you could easily have more than 10,000, 20,000, or 30,000 or more. Now I'm NOT talking about trying to put all of these books onto the Kindle--it simply won't be able to, nor would I want to. I'm simply talking about having these &#34;purchased&#34; Kindle books in your account, ready to download at your whim. When I got my HD7 16GB last week, I followed all the instructions. So far so good. Until I simply clicked on &#34;Books.&#34; Mistake. It went to the Books--Cloud section and began trying to list all 17,000 or so books in my account. I let this run for several hours. I found that If I clicked on Home while this was running, then it took about 5 minutes (yes, minutes!) for it to change to my Home screen. And this is BEFORE I had downloaded a single book to the unit!<br /><br />So I left it plugged in to the charger overnight and hoped for the best the next day. But there was no improvement after an entire day had passed. Basically, because I have a lot of &#34;purchased&#34; Kindle books in my Amazon account, this Kindle is useless. I have a first original Kindle Fire that I was hoping to upgrade for this one, but sadly, the original Fire outperforms this HD7.<br /><br />I gave it 2 stars instead of 1 because it will probably work just fine for you if you curb your appetite for free Kindle books and keep your total significantly below the 10,000 count. (I don't really know what the count needs to be under for the Kindle to not bog down, so it could even be maybe 5,000?) Again, I really wanted this HD7 to work, but it is apparent that the designers at Amazon are ignoring those of us who have many many purchased Kindle books in our accounts. Not very forward-looking in my opinion, since eventually there will be more and more Kindle customers who will collect very high numbers of Kindle books in their accounts. AGAIN: I'm not talking about downloading these books on the Kindle! I'm simply saying that the Kindle bogs waaaaaaaay down because of the high number of Kindle books that are available in my Amazon account. Kindles need to be designed to accommodate ALL of the customers' accounts, not just those who don't buy very many ebooks.",2015-07-23,0,let first say gener happi amazon kindl sinc problem avail free kindl book promot constantli happen addit occasion regular ebook purchas amass sever thousand account long could easili im talk tri put book onto kindleit simpli wont abl would want im simpli talk purchas kindl book account readi download whim got hd gb last week follow instruct far good simpli click book mistak went bookscloud section began tri list book account let run sever hour found click home run took minut ye minut chang home screen download singl book unitbr br left plug charger overnight hope best next day improv entir day pas basic lot purchas kindl book amazon account kindl useless first origin kindl fire hope upgrad one sadli origin fire outperform hdbr br gave star instead probabl work fine curb appetit free kindl book keep total significantli count dont realli know count need kindl bog could even mayb realli want hd work appar design amazon ignor u mani mani purchas kindl book account forwardlook opinion sinc eventu kindl custom collect high number kindl book account im talk download book kindl im simpli say kindl bog waaaaaaaay high number kindl book avail amazon account kindl need design accommod custom account dont buy mani ebook
US,11241999,R1VJ5GHLREAXHU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"Love it, just hope charging port hangs in there","Love it , just hope charging port hangs in there .",2015-07-23,1,love hope charg port hang
US,47820389,R25JEHRNDLFGY8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Very happy with my Fire HD 7. Lighter weight than my older Kindle Fire.,2015-07-23,1,happi fire hd lighter weight older kindl fire
US,10025810,R2V1LX8NQ4NNUW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Come on It's the Kindle - Do I Need To Say More,What do I say - it's 2015 everyone needs a reader.,2015-07-23,1,say everyon need reader
US,46601559,R23NVSJ7N69BWT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It works much better than my old kindle fire,2015-07-23,1,work much better old kindl fire
US,13309281,R3DE13LG4DD0O8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,2,N,Y,Great,Love this tablet. The pictures are so clear. Only negative is I hadn't been able to download the Nook app.,2015-07-23,1,love tablet pictur clear neg hadnt abl download nook app
