marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,38534310,R1RJWY2GB9BDAT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,Y,Broke easily after only a couple of month,"I thought it was an excellent product, and I was about to buy another one, until yesterday when my son dropped it by mistake from the couch and it broke. It says that it is more durable than an I pad, however my son dropped the iPad thousand times and it never even scratched..",2015-07-27,0
US,26895240,R2DJMZEPQMPD4W,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Very happy with my purchase!,2015-07-27,1
US,7389910,RZ8GT6PYVNTC7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,N,Four Stars,"Great tablet, but can be a little slow at times and apps will crash.",2015-07-27,1
US,37228603,R2Q78EP6NUHCLC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Good, overall.","I was really excited about my kindle, I bought it during Amazon's prime day so it was only around $80. I like it because I can upload my pictures and game apps on it so I can take them off my phone. Also it's nice to read on and get my email. However, the Amazon appstore does not have all of the apps I want, which is frustrating. Also, the battery life is okay, I wish it lasted a but longer though. Overall, I really like it and would recommend it to those who don't want to send a bunch of money on a tablet.",2015-07-27,1
US,38134303,R3V09JK5B7RNT9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,N,LOVE IT! Voice to text AND Back-up!!!,"While I'm a bit disappointed by the sound,  I'm still going to give this 5 stars for the couple 'unadvertised' features I've found. I'm still tempted to check with CS, as it seemed when I first got it had great sound, and now not so much!  Either that or my ears have gotten worse.  Perhaps it is defective.<br /><br />On to the first MAJOR discovery ... BACK UP & RESTORE!!  Had to do a factory reset on one of my Fire Tablets a year or so ago when an update crashed it.  Yes,  the reset DID get it to work again,  but I lost EVERYTHING, game levels I'd achieved, all my bookmarks, personal files etc.  Not happy.  Though I haven't yet gotten to use it,  this new fire does BACK-UPS! I might give a try before I add too much to it just for the heck of it. Maybe it will give me my sound back. I think this is HUGE.<br /><br />Major discovery NUMBER TWO ... I found this one just this AM. I'd noticed (but not paid much attention to) a little microphone icon that comes up on my keyboard.  This AM I thought I'd see what it does.  VOICE TO TEXT !  And it rocks!  Years ago I remember buying software for my computer that was supposed to do that, it did ... sort of.  It mangled the translations so bad that it took longer to fix it than to type it in the first place. Haven't used it a lot YET,  but this one is awesome.  Most of the translation is perfect other than you have to add caps, punctuation etc.  Far less to fix than UNcorrecting auto corrected text.  This is going to get a LOT of use. Seems to work on any program that accepts text input.  (I've tried 3 so far.)  Love it! Perfect for anyone who hates typing in text on tablet screens,  though multiple people talking to their tablets at the same time might get annoying.  LOL",2015-07-27,1
US,40525818,R2KWCI6L6I6JP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Five Stars,Great tablet for the price,2015-07-27,1
US,42189174,R3JN0SSHFIO5UQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,perfect for me and my use,2015-07-27,1
US,41433591,RO03D91BU3PK2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Purchasing the Fire 7"" HD Display has proven the best ""after- thought"" decision I've made","On impulse I purchased another e-eader(I was basically looking for an e-reader). After remembering I have the Kindle app on my phone, I had a &#34;duh&#34; moment. Purchasing the Fire 7&#34; HD Display has proven the best &#34;after- thought&#34; decision I've made.<br /><br />I would highly reccomend this device. Not only is it good for readng, it is also the best tablet for general purposes. A+++",2015-07-27,1
US,28844049,R23K0SIED6YO6H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Excellent product for our needs,Excellent product for us. Bought it primarily as a ereader with wifi capability when needed. Had some issues with it out of the box. We got it set up with our wireless but could not download any apps. Customer service was excellent. They walked us through a reset over the phone and got us on our way. They also sent us a troubleshooting guide.,2015-07-27,1
US,12248908,R1VHA4D37FITV2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it.,My second  fire. Love it.,2015-07-27,1
US,38034377,R11VD4O1HVD1HW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Perfect!,2015-07-27,1
US,14548182,RXVI9GBSQXSLF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,LOVE IT.,"A head above my over two year old Kindle, this has so many improved features, I am finding something new everyday, LOVE IT.",2015-07-27,1
US,49072708,R2MOEZX105HKM9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,N,Loved my first kindle fire gen one and when it ...,Loved my first kindle fire gen one and when it stopped working I had to get a new one. I love the upgrades you guys did for the hd and hdx!,2015-07-27,1
US,38760481,RZY6X4H47LTHX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Seems to be working great and definitely a step above my previous kindle,"Seems to be working great and definitely a step above my previous kindle. Also, very happy with the price I paid.",2015-07-27,1
US,1266951,R3JOU761CW4U3C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I love kindle fire,"I love kindle fire, I own one since the first kindle fire but things changed a lot. I did not like HD 7, following are the reasons:<br /><br />1. Operating system is really disappointing. Loading takes too long (3-4 secs while switching the menu like from videos to books) I have an ipad, kindle and ipad are not even comparable.<br />2. Amazon apps. Amazon really few apps, I do not understand why they are not using google play store. I can not find the apps and games I want in the amazon store<br />3. Magazine subscription: I have an economist subscription that includes printed and online membership. I can use web, apple and google play apps but amazon wants me to pay again for economist. It is ridicilous, everything is getting better integrating all platforms but amazon resists that. You can find kindle reader apps for all platforms and read your amazon ebooks but amazon does not let the opposite???<br /><br />I am considering to return the kindle HD 7 since I think I may have more featurescwith a regular tablet.",2015-07-27,0
US,15786190,RMXMZO2GCA1IY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Didn't Even Know That I Wanted One!,This was a gift.  I love it and quickly learned how to use it.  The only suggestion that I have is to make the cord 8 - 10 inches longer.,2015-07-27,1
US,44184772,R13SZ1L33HWEBS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Absolutely Great!,"Love my Kindle Fire HD 7.  Since I am new to using a tablet, this is the perfect starter.  It is easy to use....light weight....and perfect for all of my travels.  I was able to open it and begin using it immediately.  It meets all of my needs and I am very happy with my purchase.",2015-07-27,1
US,42453602,RGXV8X0CAQU9O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"I absolutely love the Fire, it exceeded my expectations",2015-07-27,1
US,52144339,R2SA3J4NRQAJF6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,I read magazines through the Zinio app and this new ...,I read magazines through the Zinio app and this new Kindle will not allow me to download that app.  I have it on my original Kindle that is about 3 years old.,2015-07-27,0
US,21579808,REXXYSPC8XE5P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,I love it and would recommend it to anyone that is ...,"This is my third Kindle and second Kindle Fire HD.  I am getting used to this kindle because it is slightly different than the version that I had for about 3 1/2 years.  I love it and would recommend it to anyone that is looking for a tablet, and isn't into apple products either.",2015-07-27,1
US,21183162,R1XLZP3D01XIKK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great Product,This is a great product!,2015-07-27,1
US,9281314,R31Q0VOKZYUV7C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,this is perfect for watching netflix in bed without having to use my bulky laptop,2015-07-27,1
US,4655803,R3UTZ7XN9XA9DQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,"the microphone will pic up on the sound from the speakers causing terrible distortion, rendering some calls almost impossible","The Fire HD 7 is small, light and quick. There are a few design flaws I will get into. The first come with the placement of the microphone in regards to the speakers. When using Skype or any app requiring speakers and the microphone to function simultaneously, the microphone will pic up on the sound from the speakers causing terrible distortion, rendering some calls almost impossible. Another design flaw comes with the power button. It is almost right on the charger, and is easy to hit when plugging in/unplugging the tablet. It's a minor annoyance, but I really feel Amazon could have done better. The back of the tablet is slick, but that is easily remedied with a case.<br /><br />Prime video, Netflix, games, and other apps look amazing, The sound is surprisingly crisp. The color is rich, blacks look amazing, and the picture is sharp and clean. All around, this isn't a bad little tablet, but I don't recommend it if you are planning on using Skype without a headset.",2015-07-27,0
US,26008645,R73JGMYNYKEM8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it and can't believe I did't get one sooner.,2015-07-27,1
US,201863,R3DUNHWMV7WY4R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,N,8 GB model too limited to be useful,"My main complaint is that 8GB is not enough memory to store anything on this Kindle, and you can't add any more memory. Sure it's all on the cloud- your books, your tunes, etc... But what if you don't have constant access to the internet?  You're out of luck. I use the Kindle most when I travel, and the lack of sufficient memory limits what I can enjoy. IMO they shouldn't sell anything smaller than 16GB.  Also, what is with the USB/charging cord?  It barely reaches from the table to the floor, which makes it virtually useless.  It's a full two feet shorter than previous models!!",2015-07-26,0
US,18094025,R8JKJGCPRV8FU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,great,Enjoying it very much,2015-07-26,1
US,19224381,RL62YHUHHFXYJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Amazing product love the way it protects the kindle,2015-07-26,1
US,46499163,R2ALVGGTVNSFOT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Works flawlessly!,"Handles beautifully. Functions smoothly, no hesitation when switching between different tabs. The sound is great quality for its size, and true hd picture. When Kindle Fire first came out, I bought an Accell knockoff and it was horrible. Love this!!",2015-07-26,1
US,30958027,R18CETTVRO05HD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Display is vivid, but...","The display is crystal clear, sound is adequate, browser seems to be slow but streaming is fine. Battery life not so good, especially compared to my Kindle Paperwhite. All in all, I do enjoy having it but it's a novelty and not meant for productivity.",2015-07-26,1
US,11187619,RW7RXIX7YQPX8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,My daughters saved up to buy this and it's been worth it to them,"My daughters love it!  They saved up their money until they could purchase a tablet and this was (we hope) the best bang for their buck.  We opted not to pay the extra $15 to remove the screensaver ads and that has been worth it - they only appear until you swipe and enter your passcode anyway (and $15 is a lot to my daughters).  Putting on parental controls was easy and searching through the available apps for purchase was easy (and making it so that no one can purchase anything without a password was easy).  So far we've been very, very pleased.",2015-07-26,1
US,14189159,RTVMDE3M7TKLI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great,2015-07-26,1
US,23490609,R1AD8DVS08WJ6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,N,Two Stars,So far I am not impressed. it is not intuitive and keeps losing my place in books.,2015-07-26,0
US,45943579,R2VGB8YL9QDCOP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,The review i half-arsed,A brilliant replacement for the 1st gen kindle fire I had. And oh the sound quality! Four thumbs up.,2015-07-26,1
US,51570767,R1ZY69JKLQ56GC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,Three Stars,Item arrived two weeks late,2015-07-26,0
US,28479503,R2BTLUWLIGE1TU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,How is my Amazon Fire?,"I love this Kindle Fire. The programs are working great, keyboard is wonderful, and charge working. The only issue I am excepting in plugging the charge into the kindle is difficult. I ordered another charger plug line for this Kindle fire and it is not working great either.  Hope all things will work out.",2015-07-26,1
US,23759907,R1UL6Y5KPFW9U3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Does not work after 6 months light use.,Device failed after 6 months. Amazon seems to be making disposable tablets. I don't see the quality in this product. I do not recommend!!,2015-07-26,0
US,43633722,R3PV93DSYEV3KO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,kindle 7 HD,"great item, great visual effects",2015-07-26,1
US,48035174,R22HHS8XH629CS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,My daughter loves her new Kindle!,2015-07-26,1
US,2205542,R3N1YRH51S02GU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Good for price,2015-07-26,1
US,15344641,R2YH2BKU3N1LLE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it! Good view reading on the beach!,2015-07-26,1
US,26661385,RN19DF3YR9VJQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,Not worth the money.,"Disappointed, too slow and not very versital.",2015-07-26,0
US,35298908,R1QYR6L9OSNSRM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Fantastic $59 purchase,"Only wanted a tablet to watch movies/TV shows on airplanes so I couldn't convince myself to buy an iPad for $300/plus.  Saw the Fire HD on the Prime Day sale and, with the $20 Prime Now coupon, got this little baby for $59 (and received it at my office at 8:15 a.m. the same day).  A little heavier than the mini iPad, and the screen isn't as big, but it was $200 CHEAPER!  And I can download Amazon Instant Video for plane trips so overall, it's a win-win.",2015-07-26,1
US,24137936,R3LS20H0YC1L69,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,It's  nice.,2015-07-26,1
US,27357821,R2KGP43QHZC0L3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,2,N,N,Two Stars,Slow,2015-07-26,0
US,14518438,R318G4OLRGU5T8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great Kindle and a great price,It was more than expected. Really like that the battery seems to last longer than the early generations.,2015-07-26,1
US,36020098,R2PAA4RYQ6FOA4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,A few weeks of ownership,"The Kindle Fire makes for a great reading tablet, which is the reason I purchased it.<br /><br />  Let me start this off by saying what I enjoy about it.  I actually enjoy the size of it and feel of it.  I also own an Ipad 2, which was my first purchase a few years ago, but that was actually cumbersome to carry around.  The fire feels to be the perfect blend of an Ipad and a smartphone, which is exactly what I wanted.  Now for the operating system, it feels clean and streamlined. I think for a novice, it would be simple to use, while complex enough to be modified by someone more experience.<br /><br />  There are a few things that upset me about the HD7.  First off, let me say I love personalizing the things I own.  The lock screen on the default OS is not customizable if you wish not to root(a.k.a break into the operating system and load your own... possible to brick/break it also) your tablet.  The default lockscreen also displays ads to you.  Now this isn't a game breaker as this is a lockscreen, but I would have expected it to be changeable.  Another thing was when I started using it, I would have my battery drain in sleep mode.  I was able to fix that problem by googling battery drain for the HD7, but if you are like me.. you won't always have a charger nearby.. (sidenote: The battery life is great since the drain has been resolved)<br /><br />  Overall I am glad I purchased the Fire HD7.  At ~$140 I was wary to spend that on another tablet, but I felt the Primeday discount made it hard to pass up.  For what it's worth.. if I had to buy this again, even at full price, I wouldn't mind it one bit.",2015-07-26,1
US,49065889,R2QCQ10ZXM7WLJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Not the best battery,"This Kindle is very good. Hardware works perfectly. But when I  plug it to my HDTV I can't turn off the Kindle's display, so both displays are on. -1 star for that... Oh and if you use it too much, be prepared to stay plugged to the  outlet.",2015-07-26,1
US,1367570,R2BZTF1P4INZDS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love this thing,Amazing.... simply amazing,2015-07-26,1
US,30923990,R2LHDDGP1KX8T0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,LOVE,LOVE the Fire HD! Easy to use & a great price.,2015-07-26,1
US,18768767,RR6239HAEX8K,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love it and all it can do,So worth the money!! Love it and all it can do.,2015-07-26,1
US,39147451,RLGLZVE74SKSF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Good product.,2015-07-26,1
US,48894831,R1RU31169415TF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love my kindle!!!,2015-07-26,1
US,10792429,R1ILM0ZV52IL6M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Awesome,2015-07-26,1
US,19694732,R2H1NRTKPI95D5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it,2015-07-26,1
US,21023797,RGVDOTOPFN8BY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Beware and read the fine print...,Beware: Operating system is not Android and many (I'm talking a lot) Google Play apps are not compatible. The screen freezes and the unit has to be restarted more than I would expect a days old to be.,2015-07-26,0
US,28966848,RX1MW7JLXSUQG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,It works just as I expected it to. Fast,2015-07-26,1
US,41394823,R2MUVQ0SLWAWJC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,More apps needed,"It is a great tablet that is convenient in many different situations but I wish that they had more main stream apps in the app store cause a lot of the games and/or apps I want to download are unavailable sich as Instagram, YouTube ect.",2015-07-25,1
US,29504579,RU7ELXMXF2WL6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Best purchase I made..,I love my kindle fire . My son has one who is 4 who plays his games and books on here. And I got myself one to read at night . I love it,2015-07-25,1
US,13290676,RFZC0CQN76ICA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great product for the kids. Dropped a few times. And not even a scratch. Does everything you need. A+,2015-07-25,1
US,46125578,R3QBZD9GDNAMU6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great Prime Day Deal,"As an avid Kindle Fire user, I'm pleased with the Prime Day Deal that was offered on this Kindle Fire and yes, It met my expectations...now to wait for the sale on the latest 8.9 inch HDX Fire...",2015-07-25,1
US,46822503,R2ODJAR7VODP86,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love love love my new Fire,"I love my new Fire HD 7.  It seems lighter and thinner than my old one.  Love the camera.  I can take selfies, video, and regular pictures.  I really like the document feature.  I got it at a good price too.",2015-07-25,1
US,32030441,RALR643WWKMPI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great tablet,Perfect size for reading books and surfing the net.,2015-07-25,1
US,48870120,R1T6KT8G4SD9K2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,love it. clear and easy. only issue is the battery doesn't last as long as my original kindle fire.,2015-07-25,1
US,15048374,R33JCWK42DXAOU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Speedy Kindle,I bought the Kindle HD 7 for my grandkids aged 16-10 to replace some old kindles. They like the speed it has in loading & operating their games. They also enjoy using the camera.,2015-07-25,1
US,16419645,R2TJ2UBJGM56V,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Other than the battery issue there is the silly promo material that constantly appears which only makes you angry and not includ,I am not certain about this  fire 7 HD - the battery has run down completely on several occasions  overnight.  I will keep trying to check it but it may have to be returned.  Other than the battery issue there is the silly promo material that constantly appears which only makes you angry and not included to buy particularly since being a prime member you would think Amazon would do better by their membership.  I have an original Fire which still works and the battery does not run down.  Very happy with that one.  This one seems like a nice enough product other than the battery and ads.  so we will see - not inclined to give it more than 3 at this time,2015-07-25,0
US,43310740,R1BQQG809XZE5R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,Three Stars,Should be more TV series for free like Netflix,2015-07-25,0
US,26323373,R38H7781EQLOIU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great product.,2015-07-25,1
US,19134414,R1RX83CDY9CP8C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love my Kindle Fire!,2015-07-25,1
US,12782653,R3IJXCKSTEYCUT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Wonderful,"This is a definite improvement from my two or three year old Fire. It runs so smoothly, and is sleek and nice. I haven't yet tried everything, but what I have is great.It will be nice to use the rear facing camera. That was a bummer with the old one, only having the front one. The only thing is that I thought the battery life had been improved with this version, but so far I can't see a difference. Otherwise, it's a great device!",2015-07-25,1
US,8599102,RZD0EC5PH3LZL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Really like the screen clarity compared to first Kindle. Delivery was on time and set up was easy.,2015-07-25,1
US,9998310,R3IE6Q9OCLBD1C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Amazon do you not review customer's submitted photos ?,My review is for Garon from may 22nd review - what does your picture have to do with a kindle fire review?,2015-07-25,0
US,13819157,R3RLLX7X73P6A1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Much better than my older Kindle.,Quite an improvement over my older Kindle.  Screen is beautiful - much faster.,2015-07-25,1
US,49947310,R2T1JS6UIWG2PO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,So far it is fine. I am still learning how to use it,So far it is fine.  I am still learning how to use it.,2015-07-25,1
US,10280226,R2ANVTD8D72EVR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Good learning tool for 7yr old,"We purchased this for our 7 yr old.  He loves it.  We love the parental control as well as the variety of games and learning apps available.  He plays, learns,  reads and even watches movies with the limits we set.  It's great!",2015-07-25,1
US,11568120,R36T5OH1UCJCV9,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Just received it a few days ago will review it later thank you,2015-07-25,1
US,7784507,R291S09O011Y42,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Excellent,2015-07-25,1
US,25172670,R32FCHBJWIRK3R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love the size,"I love the size, travels well.  Easy to read, down load books and games. Easy to go in and out of my e-mails,  Facebook and books.<br />Buying books on Amazon and borrowing from the library couldn't easier.  Get one.",2015-07-25,1
US,50617890,R8JGKORPIDJBH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,like it,"clear image, nice size for my use",2015-07-25,1
US,12135920,R6J7407DZMVHB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,We had an old one that got droopped and these replaceed it and it is as expected.,2015-07-25,1
US,23399588,RBDAI48JTGHOX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love my Kindle,"I had to replace my  old Kindle due to a recharging issue but this one is just as good.  I do not find it as user friendly and some of the features I do not like but need to figure out if I can disable them.  Otherwise, it is good any recommend it",2015-07-25,1
US,22209645,R2L2DJ31WYXJE7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,easy on the eyes,not too big or too small. easy on the eyes.,2015-07-25,1
US,32150147,R3IBJI7TBEKOO1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I love it,2015-07-25,1
US,1931157,R25H1WQKI06JRG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,... the iPad and the Fire HD 7 and I love them both,"I now have the  iPad and the Fire HD 7 and I love them both . The Fire HD7 , was purchased as a backup devise to handle my storage limitations with my iPad . The  Fire Hd  has exceeded my expecations . I have only one regret and that is when I had the chance to buy the Fire HD 8 that I did not purchase it .. The Fire HD7 is an outstanding devise that will put a smile on your face every time you have the chance to use it ..!!",2015-07-25,1
US,6608488,R1GGL8YFV7E9A4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Good Product,I ordered 2 but one came in 2 days...and still waiting for the other one...suppose to come Aug. 6/7. Don't understand when I bought them at the same time...still a great product,2015-07-25,1
